Wavelength [nm],Lampe Halogene #0,DEL #2,Bulbe Halogen  #3,DEL #2,Fluorescent tourbillon,DEL Chandelier,Fluorescent Philipps,Globe incandescent,
647.135,33436.5,29018.01,50857.72,26377.84,387.58,42709.19,1097.03,47983.05,
647.328,33485.65,28809.12,50843.38,26082.93,303.61,42862.79,1004.87,47639,
647.521,33633.11,28948.38,50788.09,26132.08,346.62,42811.59,927.05,47888.85,
647.714,33557.33,28559.27,50550.52,25441.92,295.42,42010.84,925,47383,
647.907,34134.86,28907.42,50224.9,25722.49,342.52,42262.74,949.57,47931.86,
648.099,33829.71,28932,50439.93,25484.92,262.65,42252.5,961.86,47970.77,
648.292,34286.41,28608.42,51179.25,25460.35,322.04,42719.43,1021.25,48153.04,
648.485,34261.83,28493.73,52053.73,25173.63,387.58,42328.27,996.68,47946.19,
648.678,33971.02,28196.78,51807.98,24706.69,264.7,41814.23,1090.88,47426.01,
648.871,34364.23,27787.18,52569.82,25024.13,336.38,41971.92,1082.69,47770.07,
649.064,34315.08,27705.26,52354.79,24622.73,309.76,41701.59,1135.94,47585.75,
649.256,34267.98,27758.51,51893.99,24710.79,299.52,42332.37,1129.8,48040.4,
649.449,34014.03,27226.04,51048.18,24225.42,363,41472.22,1297.73,47647.19,
649.642,34204.49,27185.08,51216.11,24239.76,320,41568.48,1387.84,48024.01,
649.835,33692.5,27099.06,50999.03,24475.27,344.57,41642.2,1660.22,47610.32,
650.027,34007.89,26982.33,50640.64,24401.55,428.54,41253.09,1885.5,48013.77,
650.22,34208.59,27127.74,50466.56,24204.94,516.6,41191.65,1926.46,47464.92,
650.413,33944.4,27043.77,50345.73,24065.68,580.09,40972.52,2217.27,47833.55,
650.605,34231.11,26832.83,49223.44,23842.45,586.23,41003.24,2379.06,47827.41,
650.798,33870.67,26877.88,50091.78,23977.62,502.26,40374.51,2579.76,47280.6,
650.991,33778.51,26476.48,50194.18,23776.92,627.19,40255.73,2483.5,47333.85,
651.183,33745.75,26220.49,50896.63,23670.42,535.03,40646.89,2751.79,47970.77,
651.376,33469.27,26073.03,49938.18,23473.82,629.24,39780.6,2690.35,46973.41,
651.568,33594.2,26312.64,50949.88,23389.85,524.79,39977.2,2714.92,47426.01,
651.761,33626.96,25989.06,51250.93,23301.79,449.02,39821.56,2641.2,47481.3,
651.954,33936.21,26025.93,51689.2,22986.4,543.22,39911.67,2512.18,47749.59,
652.146,33360.73,25710.54,51341.04,22488.74,543.22,39753.97,2372.91,47540.69,
652.339,33481.56,26122.18,51635.95,22521.51,553.46,39309.57,2225.46,47628.76,
652.531,33520.47,25608.14,51386.1,22224.56,541.18,38969.6,2303.28,47450.58,
652.724,33524.57,25612.24,51228.4,22216.36,446.97,39184.64,1940.79,47303.13,
652.916,33284.95,25137.11,50374.4,21804.72,436.73,38244.62,1934.65,47047.13,
653.109,33303.39,25184.21,50601.72,22079.15,356.86,38594.82,1817.91,47348.18,
653.301,34003.79,25120.73,50034.44,22376.11,510.46,38254.86,1772.86,47288.79,
653.494,33715.03,24707.04,50775.8,22341.29,520.7,38500.62,1850.68,47559.12,
653.686,33360.73,24690.65,49510.16,21800.63,457.21,37785.88,1719.61,47028.7,
653.879,33579.86,24721.37,51250.93,21808.82,530.94,38674.7,1746.23,48335.31,
654.071,33411.93,24483.81,50042.63,21364.41,461.3,38162.7,1635.64,47301.08,
654.263,33602.39,24084.45,50499.33,21235.39,399.87,38203.66,1453.38,47817.17,
654.456,33489.75,24350.69,50482.94,21448.38,365.05,37843.22,1447.23,47395.29,
654.648,33891.15,24104.93,51115.76,21251.77,463.35,38177.04,1396.03,47348.18,
654.84,33581.91,23699.44,50753.27,21030.59,465.4,37593.37,1436.99,47167.96,
655.033,33293.15,23623.66,50980.6,20938.43,352.76,37558.55,1330.5,47397.34,
655.225,33702.74,23816.17,50513.66,21327.55,485.88,37783.83,1398.08,47313.37,
655.417,33297.24,23539.69,50595.58,20539.08,231.93,37417.24,1097.03,47000.03,
655.61,33549.14,23848.94,50972.41,21083.84,414.2,37521.69,1363.26,47430.1,
655.802,33592.15,23162.87,50847.48,20635.33,315.9,36899.11,1105.22,47602.13,
655.994,33135.45,23246.83,50099.97,20549.32,434.68,36016.43,1199.43,47233.5,
656.186,33385.3,22923.26,51304.18,20072.14,193.02,36860.19,922.95,47989.2,
656.379,33428.31,22505.47,50312.96,19879.63,373.24,35764.53,1068.36,47221.21,
656.571,33600.34,22550.53,51267.31,20018.89,248.32,36337.96,949.57,47444.44,
656.763,33028.96,22237.19,50745.08,19803.86,285.18,35662.13,943.43,47475.16,
656.955,32852.83,22378.5,51128.05,19728.08,256.51,36206.89,920.9,47178.2,
657.148,33121.12,22161.41,50796.28,19965.65,256.51,35762.48,1013.06,47712.72,
657.34,33172.32,21884.94,50497.28,19791.57,354.81,36190.51,1094.98,47530.45,
657.532,33000.29,21864.46,49743.62,19351.26,211.45,35664.18,1056.07,46479.85,
657.724,33082.2,21575.69,51138.29,19314.39,244.22,35844.4,1025.35,47135.2,
657.916,33356.63,22009.86,52379.36,19635.92,276.99,36008.24,1062.21,47274.46,
658.108,33157.98,21663.75,52504.29,19465.94,401.91,35780.92,1209.67,47131.1,
658.3,32897.89,21350.42,51879.66,19019.49,299.52,35371.32,1015.11,46967.26,
658.492,33162.08,21024.79,51889.9,19103.45,338.43,35103.04,1113.41,47108.57,
658.684,32707.43,20949.01,50714.36,18728.67,172.54,34525.51,890.18,46832.1,
658.876,33626.96,21053.46,51242.74,18702.05,399.87,34625.86,1029.45,47282.65,
659.068,33180.51,20989.97,50786.04,18446.05,217.6,34267.47,904.52,47092.19,
659.26,33278.81,20693.02,50392.83,18456.29,225.79,33644.88,855.37,47139.29,
659.452,32656.23,20549.66,50122.5,18255.59,260.6,33778,922.95,46991.84,
659.644,33225.56,20650.01,49962.76,18130.67,240.12,34025.81,857.42,47331.8,
659.836,32861.02,20340.77,49870.6,17794.8,383.48,33704.28,959.81,46729.7,
660.028,32541.54,20348.96,50677.5,18079.47,256.51,34029.9,832.84,47360.47,
660.22,32656.23,19689.51,49608.46,17671.92,283.13,33603.92,763.21,46467.56,
660.412,32957.28,20062.24,50237.19,17995.5,287.23,33974.61,865.61,47000.03,
660.604,32545.64,19761.19,49493.77,17549.04,254.46,33722.71,795.98,47081.95,
660.796,32889.7,19808.3,50171.65,17534.71,248.32,33732.95,785.74,47247.83,
660.988,33196.89,19822.63,50409.21,17463.03,401.91,33655.12,836.94,46889.44,
661.18,32699.23,19525.68,51410.67,17528.56,264.7,33134.94,863.56,46748.13,
661.372,32785.25,19410.99,50812.66,17057.53,276.99,32743.78,884.04,46242.28,
661.563,33022.81,19417.13,52229.86,17288.95,287.23,32883.04,904.52,46895.58,
661.755,32742.24,19523.63,51242.74,16989.95,322.04,32387.43,1008.97,46496.23,
661.947,32818.02,19525.68,51308.27,17131.26,190.97,32547.17,1051.97,46817.76,
662.139,32865.12,19458.09,51126,17022.72,274.94,32514.41,1209.67,46739.94,
662.331,32652.13,19032.11,51226.35,16776.96,408.06,32377.19,1191.24,46449.13,
662.522,32783.2,18925.62,50306.82,16566.02,350.71,32149.87,1301.83,46823.9,
662.714,32531.3,18847.8,50167.55,16670.47,373.24,31809.9,1400.13,46725.6,
662.906,32414.57,18575.42,49661.71,16586.5,373.24,31404.41,1445.18,46539.24,
663.097,32590.69,18692.15,49571.6,16064.27,344.57,31670.64,1555.77,46662.11,
663.289,32109.42,18395.2,49112.85,16047.88,320,31248.76,1537.34,46541.28,
663.481,32553.83,17887.3,49342.22,15705.87,266.75,31668.59,1508.67,46778.85,
663.673,32471.91,17940.55,50224.9,15781.65,367.1,31631.73,1647.93,46852.58,
663.864,32564.07,17844.29,50814.71,15609.62,350.71,31564.15,1494.33,46557.67,
664.056,32820.06,17817.67,49821.45,15494.93,422.39,31328.63,1430.85,46442.98,
664.247,32942.94,17979.46,50431.74,15535.89,276.99,31461.75,1426.75,47163.87,
664.439,32869.22,17487.95,49379.09,15439.64,424.44,30722.43,1303.87,46076.4,
664.631,32811.87,17631.3,49671.95,15359.77,350.71,30867.84,1297.73,46344.68,
664.822,33114.97,17737.8,49338.13,15292.18,328.19,30372.23,1156.42,46268.9,
665.014,33143.64,17635.4,49817.35,15361.81,264.7,30173.58,1113.41,46537.19,
665.205,32779.11,17819.72,49014.55,15009.56,260.6,30230.92,933.19,46266.86,
665.397,33008.48,17229.9,49186.58,15122.2,354.81,29786.51,890.18,46348.78,
665.588,33192.79,17231.95,49389.33,15298.33,320,29784.46,927.05,46404.07,
665.78,33000.29,17104.98,48703.26,14888.73,248.32,29368.73,810.31,46146.03,
665.971,32625.51,17023.06,48176.93,14874.4,276.99,29485.46,922.95,46053.87,
666.163,32645.99,16898.13,48523.04,14708.51,186.88,29637.01,734.54,46918.11,
666.354,32283.5,16650.33,47855.4,14581.54,313.85,29661.58,669,46473.7,
666.546,32201.58,16635.99,49114.9,14368.55,254.46,29516.18,654.67,46526.95,
666.737,31855.47,16539.74,48641.82,14006.06,268.8,29151.64,699.72,45941.23,
666.929,32045.93,16365.66,49440.53,14264.1,266.75,29172.12,660.81,46668.26,
667.12,32011.12,16494.68,48973.59,14313.25,258.56,28893.6,666.96,46580.2,
667.311,31841.14,16095.33,49235.73,14358.31,320,28625.31,757.07,46434.79,
667.503,31191.93,16029.79,48441.12,13956.91,348.67,28287.4,693.58,46033.39,
667.694,31662.96,15818.85,49147.67,13811.5,266.75,28316.07,699.72,46340.58,
667.885,31320.95,15593.58,48791.32,13674.29,408.06,27771.31,695.63,45738.48,
668.077,31703.92,15693.93,49258.26,13416.24,403.96,27951.53,730.44,46295.53,
668.268,31505.27,15255.66,48428.83,13375.28,256.51,27802.03,501.07,46100.97,
668.459,31142.78,15556.71,48951.06,13582.13,414.2,27673.01,650.57,46342.63,
668.651,31552.37,15636.58,48641.82,13526.83,371.19,27509.17,654.67,45953.52,
668.842,31779.7,15317.1,50022.15,13399.86,410.11,27494.83,695.63,46326.25,
669.033,31828.85,15229.04,51150.58,13092.66,350.71,27486.64,548.17,45787.63,
669.224,31517.56,15173.74,52274.91,12941.11,264.7,27541.94,570.7,45636.08,
669.416,31751.02,15403.11,51939.05,13158.2,465.4,27922.86,748.87,46471.65,
669.607,31525.75,15044.72,51463.92,12877.63,313.85,27492.79,671.05,46170.6,
669.798,31691.63,14899.31,49809.16,12799.8,199.16,27382.2,562.51,46010.86,
669.989,31640.43,15147.12,49129.23,13043.51,408.06,27492.79,709.96,46324.2,
670.18,31744.88,14868.59,48658.2,12801.85,221.69,26876.35,595.28,45832.69,
670.371,31568.76,14534.78,48545.56,12709.69,270.84,26933.69,560.46,46053.87,
670.563,31431.54,14649.46,48670.49,12812.09,170.49,26554.82,470.35,46037.48,
670.754,31390.58,14491.77,49360.65,12375.88,281.08,26864.06,732.49,46027.24,
670.945,31099.77,14358.65,48717.59,12253,285.18,25889.23,607.56,45863.41,
671.136,30866.3,14184.57,49207.06,12310.34,371.19,26112.45,599.37,46373.35,
671.327,30567.3,14067.84,48996.12,12068.68,199.16,25997.77,458.06,46078.44,
671.518,30589.83,13920.38,48563.99,12144.45,295.42,26016.2,636.24,45775.34,
671.709,30768,13740.16,48903.96,12119.88,301.56,26012.1,591.18,45887.98,
671.9,30921.6,14041.22,49772.3,12177.22,223.74,26128.84,560.46,46146.03,
672.091,30540.68,13645.96,49088.27,12164.93,268.8,25831.88,599.37,45672.95,
672.282,30866.3,13658.24,49178.39,11902.79,164.35,25465.3,546.13,45908.46,
672.473,30438.28,13678.72,48404.25,11962.19,205.31,25240.02,535.89,45322.74,
672.664,30919.55,13774.98,49424.14,11953.99,125.44,25639.37,472.4,46311.91,
672.855,30499.72,13484.17,48625.43,11759.44,217.6,24787.42,548.17,45496.82,
673.046,30802.82,13523.08,48303.9,11765.58,262.65,25201.11,501.07,45914.61,
673.237,30968.7,13234.32,48391.97,11679.57,205.31,25127.38,587.08,46113.26,
673.428,30669.7,13340.81,48113.44,11511.63,147.97,24918.49,591.18,45969.9,
673.619,30964.6,13201.55,49014.55,11720.53,242.17,24652.25,529.74,46092.78,
673.809,30593.92,13082.77,49405.71,11183.96,127.49,24130.02,458.06,45453.81,
674,30559.11,12994.7,49262.35,11257.68,326.14,24195.56,542.03,45543.92,
674.191,30421.89,13004.94,49645.32,11124.57,279.04,24355.3,601.42,45926.89,
674.382,30464.9,12679.32,48637.72,11145.05,188.93,23517.68,433.49,45044.22,
674.573,30147.47,12650.64,49377.04,11114.33,266.75,23888.36,539.98,45601.27,
674.764,30808.96,12308.63,49297.17,10952.54,246.27,23581.17,550.22,45488.63,
674.954,30516.1,12495,49448.72,11018.07,410.11,23808.49,562.51,45947.37,
675.145,29862.8,12363.93,48377.63,10686.3,338.43,23261.68,406.86,44952.06,
675.336,30092.17,11905.18,49649.42,10499.94,279.04,23525.87,529.74,45623.79,
675.527,30227.34,12040.35,49100.56,10614.62,401.91,23589.36,539.98,45677.04,
675.717,30354.31,12155.04,49663.75,10497.89,477.69,23534.06,578.89,46043.63,
675.908,30231.43,12140.7,48668.44,10368.87,393.72,23185.91,503.12,45328.89,
676.099,30124.94,11886.75,49788.68,10471.26,344.57,23366.13,531.79,45545.97,
676.289,30397.32,12064.93,50204.42,10250.08,408.06,22860.28,578.89,45556.21,
676.48,29983.63,11880.61,50218.75,10299.23,252.41,22735.35,447.82,45652.47,
676.671,29717.39,11651.24,48881.43,10147.69,381.43,22782.46,535.89,45275.64,
676.861,30092.17,11589.8,48279.33,10295.14,313.85,22493.69,408.91,45824.5,
677.052,29690.77,11540.65,46989.11,9983.85,328.19,22264.32,517.45,45214.2,
677.243,29791.12,11374.76,46599.99,10073.96,279.04,22149.64,439.63,45253.11,
677.433,30045.07,11372.71,47154.99,9803.63,252.41,22286.85,392.53,45482.48,
677.624,30157.71,11573.41,47845.16,9768.81,258.56,22333.95,513.36,45648.37,
677.814,29791.12,11219.11,47568.68,9604.97,293.37,22073.86,449.87,45607.41,
678.005,29897.61,11444.39,48037.67,9629.55,176.64,21682.7,372.05,45595.12,
678.195,29784.97,11389.1,48254.75,9639.79,305.66,21869.06,558.41,45390.33,
678.386,29492.12,11143.34,48101.15,9471.86,180.73,21776.91,374.1,45435.38,
678.576,29064.09,10907.82,47882.02,9396.08,147.97,21338.64,361.81,44935.68,
678.767,29229.98,10735.79,48850.71,9133.94,195.07,21346.83,402.77,45263.35,
678.957,29189.02,10805.42,48400.16,9367.41,115.2,21316.11,361.81,45419,
679.148,29694.86,10909.87,48746.26,9197.43,219.64,21727.75,542.03,45640.18,
679.338,29766.54,10846.38,47918.88,9248.63,238.08,21117.46,501.07,45556.21,
679.529,29846.41,10778.8,48031.52,9299.83,252.41,21365.26,462.16,45423.09,
679.719,29283.22,10707.12,47154.99,8908.66,129.53,20883.99,427.34,44878.33,
679.909,29338.52,10707.12,47804.2,9103.22,231.93,21371.41,562.51,45617.65,
680.1,28634.02,10412.21,47345.45,8808.31,141.82,20896.28,558.41,45242.87,
680.29,28838.81,10385.59,48881.43,8861.56,184.83,21084.69,466.25,45750.77,
680.481,28601.25,9961.66,48203.55,8687.48,104.96,20478.49,519.5,45552.12,
680.671,28750.75,10182.84,48559.9,8681.34,266.75,20611.61,478.54,45384.18,
680.861,28631.97,9822.4,48883.48,8701.82,213.5,20269.6,531.79,45363.7,
681.052,28836.77,10125.5,50233.09,8578.94,180.73,20431.39,496.97,45322.74,
681.242,28425.12,10014.91,49030.93,8662.91,186.88,19694.12,476.49,45001.21,
681.432,29016.99,10150.07,49612.55,8828.79,145.92,19898.92,535.89,45576.69,
681.622,28394.4,9986.24,47882.02,8570.75,242.17,19413.55,433.49,44833.28,
681.813,28724.13,9605.31,47601.45,8460.16,45.57,19440.17,271.7,45320.7,
682.003,28679.07,9994.43,47703.85,8275.84,162.3,19544.62,466.25,45353.46,
682.193,28355.49,9689.28,47626.03,8228.74,150.01,19237.42,394.58,45042.17,
682.383,28760.99,9793.73,48668.44,8400.77,215.55,19501.61,554.32,45091.32,
682.573,28617.63,9781.44,49080.08,8269.7,205.31,19407.41,464.21,45007.36,
682.764,28722.08,9732.29,48015.14,8339.33,213.5,19284.53,408.91,44694.02,
682.954,29182.87,9654.47,47945.51,8230.79,139.77,19247.66,425.29,45296.12,
683.144,28799.9,9769.15,46579.51,8253.31,272.89,19034.67,548.17,45173.24,
683.334,28539.81,9564.36,45866.82,8118.15,117.25,18893.37,441.68,45070.84,
683.524,28230.57,9429.19,45512.52,7798.66,94.72,18870.84,441.68,45283.83,
683.714,28545.95,9343.17,46741.3,7974.79,260.6,18981.43,400.72,45652.47,
683.904,28122.02,9265.35,46139.2,7972.74,195.07,18670.14,542.03,44956.16,
684.094,28531.62,9132.23,47992.61,7970.69,207.36,18745.91,464.21,45605.36,
684.284,28365.73,9064.65,48217.89,7755.66,168.45,18633.27,413.01,44765.7,
684.474,28599.2,9345.22,48604.95,7544.72,162.3,19003.96,476.49,44909.05,
684.664,28298.15,9072.84,48631.58,7700.36,133.63,18520.63,453.97,45050.36,
684.854,28154.79,9031.88,48727.83,7583.63,221.69,17945.16,507.21,44513.8,
685.044,28294.05,8913.1,48475.93,7395.22,143.87,18123.33,441.68,44876.29,
685.234,28294.05,8792.27,47687.46,7368.59,219.64,17746.5,492.88,44313.09,
685.424,28306.34,8937.68,47777.57,7485.33,209.4,17650.25,509.26,44747.26,
685.614,27777.97,8669.39,48639.77,7301.01,203.26,17637.96,447.82,44540.42,
685.804,28007.34,8890.57,48523.04,7557,320,17795.65,705.87,44519.94,
685.994,28140.46,8716.5,48260.9,7354.26,233.98,17646.15,601.42,45081.08,
686.184,28179.37,8769.74,48414.49,7296.91,272.89,17877.57,603.47,45277.69,
686.374,28150.7,8849.61,47281.97,7272.34,281.08,17597,795.98,45103.61,
686.564,27820.97,8532.18,47161.14,6961.05,373.24,17171.02,902.47,45029.88,
686.753,27694,8288.47,47990.56,7131.03,307.71,17390.16,863.56,45619.7,
686.943,27194.29,8259.8,46397.24,6819.74,203.26,16900.69,910.66,44423.68,
687.133,27114.42,8380.63,46219.07,7022.48,428.54,16749.14,1127.75,44837.37,
687.323,27167.67,8212.7,45365.07,6932.37,457.21,16794.2,1187.14,44460.55,
687.513,27497.39,8253.66,45719.37,6862.74,545.27,16794.2,1318.21,44597.76,
687.702,27505.59,7987.42,45885.25,6930.33,504.31,16413.27,1363.26,44245.51,
687.892,27362.23,8030.43,46729.01,6866.84,504.31,16642.65,1295.68,44335.62,
688.082,27579.31,7958.75,46688.06,6971.29,596.47,16411.23,1420.61,44055.05,
688.272,27782.06,8071.39,48035.62,6981.53,569.85,16351.84,1531.2,44831.23,
688.461,27610.03,7903.45,46903.09,6817.69,434.68,16456.28,1459.52,44517.89,
688.651,27251.64,7856.35,47339.31,6762.39,571.9,16548.44,1525.05,44866.05,
688.841,27237.3,7717.09,47353.65,6594.46,510.46,16114.27,1324.35,44241.42,
689.03,27571.12,7743.71,47824.68,6494.11,406.01,16235.1,1324.35,44728.83,
689.22,27444.15,7411.94,47034.16,6485.92,420.35,16063.07,1181,44773.89,
689.41,27622.32,7835.87,47230.77,6520.73,410.11,15671.91,1211.71,45197.82,
689.599,27726.77,7573.73,46892.85,6432.67,399.87,15938.15,1168.71,44753.41,
689.789,28396.45,7686.37,48330.53,6459.29,283.13,16149.09,1021.25,45154.81,
689.979,27632.56,7616.74,47277.87,6416.29,408.06,15714.92,1060.17,44163.59,
690.168,27493.3,7565.54,47900.45,6236.06,139.77,15542.89,898.38,45152.76,
690.358,27321.27,7604.45,47490.86,6264.74,365.05,15247.98,740.68,44337.67,
690.547,27481.01,7569.63,47810.34,6459.29,150.01,15346.28,716.11,44638.72,
690.737,27489.2,7520.48,47951.65,6279.07,295.42,15385.19,673.1,45013.5,
690.926,27335.6,7473.38,47920.93,6350.75,215.55,15104.62,595.28,44730.88,
691.116,26919.87,7262.44,47247.15,6254.5,272.89,15065.71,603.47,44050.95,
691.305,27501.49,7293.16,48322.33,6342.56,150.01,15215.21,486.73,45009.4,
691.495,27306.93,7090.41,47198,6035.36,213.5,15034.99,595.28,44028.43,
691.684,27212.73,7125.22,47154.99,6010.79,147.97,14930.55,429.39,44251.66,
691.874,27495.35,7041.26,47296.3,5947.3,135.68,14916.21,367.95,44640.77,
692.063,27231.16,7340.26,47341.36,6176.67,74.24,15010.42,372.05,44753.41,
692.252,27284.4,7139.56,46853.94,6033.32,223.74,14674.55,460.11,44399.11,
692.442,27016.12,7026.92,47169.33,5945.25,207.36,14617.21,601.42,44515.84,
692.631,27046.84,6646,46677.82,5805.99,219.64,14176.89,476.49,44333.57,
692.82,27268.02,6871.28,47906.6,5863.33,188.93,14406.27,535.89,44743.17,
693.01,27081.66,6906.09,47281.97,5722.02,219.64,14322.3,638.28,44212.74,
693.199,26862.52,6795.5,47703.85,5875.62,264.7,14125.69,630.09,44782.08,
693.388,26698.69,6707.44,46872.37,5654.44,313.85,14078.59,707.91,44343.81,
693.578,27073.46,6727.92,46978.87,5547.95,217.6,14393.98,881.99,44775.94,
693.767,26590.14,6676.72,47329.07,5625.77,367.1,14383.74,949.57,44714.5,
693.956,26268.61,6617.33,46843.7,5496.75,436.73,14017.15,980.29,44362.25,
694.146,26448.83,6543.6,46346.04,5420.97,289.28,13910.66,953.67,44395.01,
694.335,26379.2,6439.16,46784.31,5394.35,350.71,13851.27,957.77,44042.76,
694.524,26571.71,6361.33,46239.55,5345.2,373.24,13726.34,961.86,44261.9,
694.713,26878.91,6494.45,45975.36,5367.73,471.54,13914.75,1002.82,44272.14,
694.902,26827.71,6451.44,45875.01,5441.45,403.96,13671.04,957.77,44173.83,
695.092,27052.98,6347,45469.51,5066.67,797.17,13826.69,1103.17,44466.69,
695.281,26770.36,6443.25,45150.03,5384.11,2173.41,13398.66,1531.2,43866.64,
695.47,26760.12,6369.52,45920.07,5081.01,3103.18,13355.66,1858.87,43936.27,
695.659,26880.96,6181.11,45930.31,5212.08,4217.28,13253.26,2178.36,44282.37,
695.848,26758.08,6312.18,46782.26,5371.82,5226.93,13288.07,2266.42,44245.51,
696.037,26710.97,6246.65,46886.71,5173.17,6728.09,13369.99,2723.12,44397.06,
696.226,26661.82,6183.16,46634.81,5463.98,8673.66,13312.65,3620.13,44440.07,
696.415,26291.14,6041.85,46040.9,5142.45,10645.85,13136.52,4029.72,44661.25,
696.604,26428.35,6134.01,46212.93,5142.45,12396.87,13093.52,4664.59,45054.46,
696.793,25621.45,6019.32,45952.83,5121.97,13857.07,12933.78,5131.53,43903.5,
696.982,25998.28,6045.95,46753.59,4913.08,14801.18,12841.62,5526.78,44683.78,
697.171,25727.95,6043.9,46260.03,5048.24,14469.41,12782.23,5635.33,44366.34,
697.36,25293.78,5740.8,46761.78,4868.02,14342.44,12839.57,5459.2,44485.12,
697.549,25168.85,5822.72,46253.89,4722.62,13394.23,12503.7,5096.71,43891.21,
697.738,25136.09,5546.24,46868.28,4878.26,12814.65,12472.98,4869.39,44188.17,
