# CheminTotalEnMicrons	Intensite
-1.250099999999999909e+03	1.001995755691822509e+01
-1.249900000000000091e+03	1.102652747301336866e+01
-1.249700000000000045e+03	1.096475830744132018e+01
-1.249500000000000000e+03	9.059387269641405283e+00
-1.249299999999999955e+03	1.183817467011547109e+01
-1.249099999999999909e+03	8.242869755805791954e+00
-1.248900000000000091e+03	1.076584491343339778e+01
-1.248700000000000045e+03	9.217762546150474634e+00
-1.248500000000000000e+03	9.614988895252711387e+00
-1.248299999999999955e+03	1.019160608698882520e+01
-1.248099999999999909e+03	9.928174228603692697e+00
-1.247900000000000091e+03	9.042178612186086539e+00
-1.247700000000000045e+03	1.214356490979141334e+01
-1.247500000000000000e+03	9.845065642047398313e+00
-1.247299999999999955e+03	1.001179261616700700e+01
-1.247099999999999909e+03	1.120692014866234487e+01
-1.246900000000000091e+03	7.774246668192168030e+00
-1.246700000000000045e+03	1.100017444683794565e+01
-1.246500000000000000e+03	9.079519940019208590e+00
-1.246299999999999955e+03	1.047479358841525965e+01
-1.246099999999999909e+03	9.299912319522109172e+00
-1.245900000000000091e+03	9.918670871355676155e+00
-1.245700000000000045e+03	8.763860934516657153e+00
-1.245500000000000000e+03	1.066629695318450288e+01
-1.245299999999999955e+03	9.140544716516934898e+00
-1.245099999999999909e+03	9.713705136636759718e+00
-1.244900000000000091e+03	1.155050198489041691e+01
-1.244700000000000045e+03	8.486819730175493959e+00
