# CheminTotalEnMicrons	Intensite
-4.672531769305962257e+00	9.625794573385219266e+00
-4.633431085043987707e+00	9.784076228132411401e+00
-4.594330400782013157e+00	1.007745368553030652e+01
-4.555229716520038608e+00	1.013531780741390165e+01
-4.516129032258064058e+00	1.026499897109835224e+01
-4.477028347996089508e+00	1.053108587242431327e+01
-4.437927663734114958e+00	1.040582263214518477e+01
-4.398826979472140408e+00	1.057559900587504664e+01
-4.359726295210165858e+00	1.029237164203650146e+01
-4.320625610948191309e+00	1.016933862935315247e+01
-4.281524926686216759e+00	1.013238867950521893e+01
-4.242424242424242209e+00	9.793435024085100693e+00
-4.203323558162267659e+00	9.672349153390852550e+00
-4.164222873900293109e+00	9.515758005309461254e+00
-4.125122189638318559e+00	9.460159116279260871e+00
-4.086021505376344010e+00	9.541225174717194335e+00
-4.046920821114369460e+00	9.525711753984873909e+00
-4.007820136852394910e+00	9.762053485448570100e+00
-3.968719452590420360e+00	9.933921423728946820e+00
-3.929618768328445810e+00	1.011955229994124039e+01
-3.890518084066471260e+00	1.035544584372995303e+01
-3.851417399804496711e+00	1.045976760524962579e+01
-3.812316715542522161e+00	1.049757015927269421e+01
-3.773216031280547611e+00	1.056019539497230220e+01
-3.734115347018573061e+00	1.031013816671972805e+01
-3.695014662756598511e+00	1.028818110097350491e+01
-3.655913978494623962e+00	1.010478982336490184e+01
-3.616813294232649412e+00	9.883587327859745031e+00
-3.577712609970674862e+00	9.773728198396701927e+00
-3.538611925708700312e+00	9.614957273722556153e+00
-3.499511241446725762e+00	9.593566877739634791e+00
-3.460410557184751212e+00	9.437087471851375753e+00
-3.421309872922776663e+00	9.493274108179686976e+00
-3.382209188660802113e+00	9.749862021424357650e+00
-3.343108504398827563e+00	9.977016055464748234e+00
-3.304007820136853013e+00	1.019683042717064403e+01
-3.264907135874878463e+00	1.023842362975800135e+01
-3.225806451612903913e+00	1.049506245489442158e+01
-3.186705767350929364e+00	1.038642851463441197e+01
-3.147605083088954814e+00	1.041091565805454700e+01
-3.108504398826980264e+00	1.051233309820193895e+01
-3.069403714565005714e+00	1.028209223543843187e+01
-3.030303030303031164e+00	1.004531173994620374e+01
-2.991202346041056614e+00	9.926398900862468011e+00
-2.952101661779082065e+00	9.782834342143228668e+00
-2.913000977517107515e+00	9.570771812496815301e+00
-2.873900293255132965e+00	9.484621664180478362e+00
-2.834799608993158415e+00	9.531320116575791701e+00
-2.795698924731183865e+00	9.609452303881891311e+00
-2.756598240469209316e+00	9.774676363663711953e+00
-2.717497556207234766e+00	9.922272735905236729e+00
-2.678396871945260216e+00	1.000909653969338642e+01
-2.639296187683285666e+00	1.032561663185607692e+01
-2.600195503421311116e+00	1.047837281505291074e+01
-2.561094819159336566e+00	1.052391869292421589e+01
-2.521994134897362017e+00	1.048670414098654113e+01
-2.482893450635387467e+00	1.048352341359966644e+01
-2.443792766373412917e+00	1.026899268389842135e+01
-2.404692082111438367e+00	1.023795990175833381e+01
-2.365591397849463817e+00	9.994336531153605208e+00
-2.326490713587489267e+00	9.799471479454730627e+00
-2.287390029325514718e+00	9.690337553871824383e+00
-2.248289345063540168e+00	9.549814688213789537e+00
-2.209188660801565618e+00	9.513671075775844699e+00
-2.170087976539591068e+00	9.502161317060700441e+00
-2.130987292277616518e+00	9.730881316871910158e+00
-2.091886608015641968e+00	9.735584506676836725e+00
-2.052785923753667419e+00	1.002638041641549727e+01
-2.013685239491692869e+00	1.015995820573657937e+01
